Date,ttm_net_eps,pe_ratio,ttm_sales_per_share,book_value_per_share,ttm_fcf_per_share,current_assets,current_ratio,current_assets___inventory,quick_ratio,total_liabilities,debt_to_equity_ratio,return_on_equity,return_on_assets,return_on_investment,tangible_equity,return_on_tangible_equity,price,current_liabilities,shareholder's_equity,ttm_net_income,cash_on_hand,total_share_holder_equity,revenue,gross_profit,operating_income,ebitda,net_income,eps_earnings_per_share_diluted,shares_outstanding,ps_ratio,pb_ratio,pfcf_ratio,total_assets,ticker
9/30/2015,4.88,16.829918032786885,27.63,9.05,1.96,4.49,1.52,4.39,1.49,24.65,2.97,41,13.17,25.93,5.73,54.26,82.13,2.96,8.31,4.42,2453,8310,6615,2591,2030,2418,1309,1.4,935,2.972493666304741,9.075138122,41.90306122,32.96,MCD
12/31/2015,5.1,19.458823529411767,27.24,7.82,1.76,9.64,3.27,9.54,3.23,30.85,4.35,48.49,13.13,25.59,4.57,66.99,99.24,2.95,7.09,4.53,7686,7088,6341,2507,1880,2270,1206,1.3,945,3.643171806167401,12.690537084398976,56.38636363636363,37.94,MCD
3/31/2016,5.2,20.457692307692305,27.16,4.4,2.46,5.05,1.77,4.96,1.73,29.93,7.75,64.95,13.87,26.64,1.29,99.19,106.38,2.86,3.86,4.84,3310,3863,5904,2314,1780,2164,1125,1.25,896,3.9167893961708393,24.177272727272726,43.24390243902439,33.8,MCD
6/30/2016,5.19,19.770712909441233,27.57,0.75,5.34,5.05,1.89,4.96,1.86,32.51,50.79,95.13,13.73,27.11,-1.86,194.49,102.61,2.67,0.64,4.73,3128,640,6265,2586,1858,2241,1093,1.25,871,3.721799056945956,136.81333333333333,19.215355805243448,33.15,MCD
9/30/2016,5.29,18.737240075614366,28.07,-1.96,5.91,4.3,0.96,4.21,0.94,34.11,-21,188.58,13.68,27.97,-4.13,-15281.3,99.12,4.48,-1.62,4.7,2267,-1624,6424,2747,2137,2508,1275,1.5,848,3.5311720698254367,-50.57142857,16.771573604060915,32.49,MCD
12/31/2016,5.42,19.44649446494465,28.36,-2.69,5.02,4.85,1.4,4.79,1.38,33.23,-15.07,2776.89,14.37,30.39,-4.54,-202.94,105.4,3.47,-2.2,4.69,1223,-2204,6029,2558,1969,2348,1193,1.44,861,3.7165021156558535,-39.18215613,20.996015936254985,31.02,MCD
3/31/2017,5.66,19.975265017667844,28.65,-2.49,4.93,5.91,1.83,5.85,1.82,34.15,-16.82,-366.05,14.83,32.1,-4.33,-128.57,113.06,3.22,-2.03,4.78,2412,-2031,5676,2429,2034,2359,1215,1.47,825,3.9462478184991276,-45.40562249,22.933062880324545,32.12,MCD
6/30/2017,6.11,22.00163666121113,28.84,-2.47,4.9,5.89,2.15,5.84,2.13,34.79,-17.39,-258.42,15.82,34.03,-4.35,-117.1,134.43,2.74,-2,5.08,2392,-2001,6050,2708,2295,2635,1395,1.7,819,4.661234397,-54.42510121,27.43469387755102,32.79,MCD
9/30/2017,6.93,19.961038961038962,28.34,-4.36,4.28,4.79,1.28,4.74,1.27,36.04,-10.36,-234.18,17.7,37.62,-5.85,-119.3,138.33,3.74,-3.48,5.69,2671,-3478,5755,2818,3079,3435,1884,2.32,814,4.881086803105152,-31.72706422,32.320093457943926,32.56,MCD
12/31/2017,6.36,24.034591194968556,27.89,-4.45,4.74,5.33,1.84,5.27,1.82,37.07,-11.34,-192.73,15.82,37.35,-5.65,-102.96,152.86,2.89,-3.27,5.19,2464,-3268,5340,2666,2144,2487,699,0.88,816,5.4808174973108645,-34.3505618,32.24894514767933,33.8,MCD
3/31/2018,6.61,21.145234493192135,27.44,-6.01,4.76,4.91,1.74,4.86,1.72,38.44,-8.15,-159.01,16.11,37.34,-7.12,-93.22,139.77,2.82,-4.72,5.35,2468,-4719,5139,2528,2143,2506,1375,1.72,799,5.093658892,-23.2562396,29.363445378151265,33.72,MCD
6/30/2018,6.81,20.694566813509546,26.86,-7.54,4.7,4.36,1.47,4.31,1.45,38.56,-6.59,-125.99,16.43,37.69,-8.2,-81.34,140.93,2.97,-5.85,5.45,1624,-5851,5354,2740,2262,2627,1496,1.9,787,5.246835443037975,-18.69098143,29.985106382978724,32.71,MCD
9/30/2018,6.59,22.974203338391504,26.67,-8.81,5.36,5.55,1.53,5.51,1.52,40.85,-6.01,-100.95,15.51,35.04,-9.14,-69.18,151.4,3.63,-6.79,5.21,2575,-6793,5369,2822,2418,2793,1637,2.1,780,5.676790401,-17.18501703,28.246268656716417,34.05,MCD
12/31/2018,7.54,21.445623342175065,26.99,-8.16,5.58,4.05,1.36,4,1.35,39.07,-6.24,-100.3,17.77,34.97,-8.59,-71.69,161.7,2.97,-6.26,5.92,866,-6258,5396,2743,1999,2378,1415,1.82,786,5.991107817710263,-19.81617647,28.978494623655912,32.81,MCD
3/31/2019,7.54,23.078249336870027,27.07,-8.58,6.1,4.96,1.47,4.92,1.46,53.02,-8.09,-92.34,16.09,34.71,-8.87,-67.55,174.01,3.38,-6.55,5.88,2289,-6551,5024,2552,2094,2487,1328,1.72,772,6.428149243,-20.28088578,28.52622950819672,46.47,MCD
6/30/2019,7.61,25.151116951379763,27.3,-8.97,6.92,3.92,1.21,3.87,1.2,53.01,-7.79,-89.31,14.79,34.41,-9.39,-65.55,191.4,3.24,-6.81,5.9,1135,-6809,5410,2843,2274,2672,1517,1.97,769,7.010989010989011,-21.33779264,27.658959537572255,46.2,MCD
9/30/2019,7.62,26.108923884514432,27.62,-11.42,6.94,3.61,0.84,3.56,0.83,54.4,-6.33,-83.18,13.7,34.67,-11.14,-61.79,198.95,4.28,-8.6,5.87,1177,-8599,5502,2918,2409,2823,1608,2.11,764,7.203113685734974,-17.42119089,28.667146974063396,45.81,MCD
12/31/2019,7.88,23.385786802030456,27.85,-11,7.69,3.56,0.98,3.51,0.97,55.72,-6.79,-79.88,12.96,35.45,-10.89,-59.82,184.28,3.62,-8.21,6.03,899,-8210,5428,2868,2293,2706,1572,2.08,765,6.616876122082585,-16.75272727,23.963589076723014,47.51,MCD
3/31/2020,7.63,20.339449541284402,27.62,-12.5,7.14,7.56,1.9,7.52,1.89,59.86,-6.44,-70.54,12.21,33.1,-11.92,-53.57,155.19,3.99,-9.29,5.8,5380,-9293,4714,2342,1694,2115,1107,1.47,751,5.618754525706009,-12.4152,21.735294117647058,50.57,MCD
6/30/2020,6.31,27.622820919175915,25.6,-12.72,4.63,6.61,0.91,6.57,0.91,59.4,-6.28,-53.66,9.85,28.26,-12.14,-41.41,174.3,7.25,-9.46,4.77,3256,-9463,3762,1725,961,1387,484,0.65,749,6.80859375,-13.70283019,37.64578833693305,49.94,MCD
9/30/2020,6.55,31.84732824427481,25.63,-11.37,5.71,6.74,1.07,6.69,1.07,59.17,-6.98,-55.6,9.92,28.06,-11.19,-42.71,208.6,6.28,-8.47,4.93,3684,-8472,5418,2905,2526,2967,1763,2.35,750,8.138899727,-18.34652595,36.532399299474605,50.7,MCD
12/31/2020,6.32,32.460443037974684,26.91,-10.5,8.91,6.24,1.01,6.19,1,60.45,-7.73,-53.99,9.28,27.12,-10.6,-41.28,205.15,6.18,-7.83,4.73,3449,-7825,5314,2780,2143,2607,1377,1.84,750,7.6235600148643625,-19.53809524,23.024691358024693,52.63,MCD
3/31/2021,7.72,27.931347150259068,28.71,-9.7,11.98,5.47,1.19,5.42,1.18,58.34,-8.06,-62.57,10.1,29.62,-9.98,-47.02,215.63,4.58,-7.24,5.16,3020,-7236,5125,2668,2281,2735,1537,2.05,751,7.510623476140717,-22.22989691,17.99916528,51.1,MCD
6/30/2021,8.32,26.85576923076923,29.31,-7.78,10.27,5.7,1.45,5.65,1.44,57.7,-9.94,-94.01,13.37,34.82,-8.59,-68.36,223.44,3.94,-5.81,6.9,3049,-5808,5888,3220,2691,3155,2219,2.95,752,7.623336745138178,-28.71979434,21.756572541382667,51.89,MCD
9/30/2021,9.7,24.175257731958766,29.98,-7.6,10.81,6.8,1.33,6.75,1.32,58.4,-10.29,-109.75,13.98,35.75,-8.42,-77.51,234.5,5.1,-5.68,7.28,4306,-5675,6201,3431,2987,3456,2150,2.86,753,7.821881254169446,-30.85526316,21.69287696577243,52.73,MCD
12/31/2021,10.04,26.114541832669325,30.89,-6.18,9.59,7.15,1.78,7.09,1.76,58.46,-12.71,-129.42,14.4,35.5,-7.38,-87.81,262.19,4.02,-4.6,7.55,4709,-4601,6009,3261,2397,2879,1639,2.18,752,8.487860148915507,-42.42556634,27.339937434827945,53.85,MCD
3/31/2022,5.95,40.877310924369745,26.11,-8.1,6.47,4.66,1.1,4.61,1.09,56.87,-9.49,-128.87,13.59,35.49,-8.81,-85.7,243.22,4.24,-5.99,7.11,2336,-5991,5666,3050,2313,2792,1104,1.48,748,9.315204902,-30.02716049,37.59196291,50.88,MCD
6/30/2022,9.59,25.461939520333683,31.77,-8.66,0.21,4.92,1.41,4.88,1.4,55.62,-8.73,-107.45,11.77,32.39,-9.09,-72.18,244.18,3.48,-6.37,6.08,1873,-6370,5718,3302,1712,2174,1188,1.6,742,7.685867170286434,-28.19630485,1162.7619047619048,49.25,MCD
9/30/2022,9.32,24.620171673819744,31.88,-8.97,1.12,5.74,1.65,5.7,1.63,55.07,-8.39,-100.53,11.68,31.81,-9.22,-68.56,229.46,3.49,-6.57,5.91,2828,-6566,5872,3446,2764,3230,1982,2.68,740,7.197616060225847,-25.58082497,204.875,48.5,MCD
3/31/2009,,,,11.64,,18.01,1.53,14.85,1.26,27.45,1.53,,,,,,,11.77,17.98,,,,,,,,,,,,,,,ABT
6/30/2009,,,,12.89,,19.63,1.63,16.11,1.34,27.71,1.39,,,,,,,12.04,19.92,,6888,19920,7495,4366,1671,2209,1288,0.83,1551,,,,,ABT
9/30/2009,,,,13.82,,21.42,1.71,17.99,1.44,28.47,1.33,,,,,,,12.53,21.38,,8695,21375,7761,4401,1640,2180,1480,0.95,1552,,,,,ABT
12/31/2009,3.68,5.557065217391304,19.8,14.95,3.98,23.31,1.79,20.05,1.54,29.39,1.27,27.87,11.76,19.43,3.7,267.47,20.45,13.05,23.19,5.75,9932,23187,8790,5006,1864,2411,1539,0.99,1555,1.0328282828282827,1.3678929765886287,5.138190955,52.58,ABT
3/31/2010,3.4,5.8882352941176475,20.42,13.61,4.51,17.69,1.17,14.28,0.94,32.35,1.54,24.84,10.44,20.35,-4.66,579.54,20.02,15.18,21.01,5.31,1822,21012,7698,4363,1470,2033,1003,0.64,1561,0.9804113614103819,1.4709772226304187,4.439024390243903,53.36,ABT
6/30/2010,3.4,5.250000000000001,21.27,12.95,4.91,19.92,1.36,16.75,1.14,33.39,1.67,24.84,10.16,19.95,-4.49,-839.83,17.85,14.69,20,5.31,4373,19995,8826,5282,1606,2281,1292,0.83,1552,0.839210155,1.3783783783783785,3.6354378818737274,53.38,ABT
9/30/2010,3.02,6.629139072847682,21.85,13.9,4.68,19.45,1.25,16.14,1.04,35.89,1.67,22.06,8.72,18.36,-6.97,-152.11,20.02,15.58,21.48,4.73,3850,21483,8675,4933,1181,1858,891,0.57,1554,0.9162471395881006,1.4402877697841725,4.277777777777778,57.37,ABT
12/31/2010,2.96,6.22972973,22.61,14.72,4.96,22.32,1.29,19.13,1.11,37.81,1.66,21.71,8.24,18.15,-5.32,-86.34,18.44,17.26,22.77,4.63,5451,22765,9968,5923,1830,2540,1441,0.92,1556,0.8155683325961964,1.252717391304348,3.7177419354838714,60.57,ABT
3/31/2011,2.87,6.606271777003484,23.48,15.9,5.18,23.65,1.37,20.25,1.18,36.93,1.49,20.18,7.71,16.96,-4.12,-85.92,18.96,17.23,24.72,4.49,6502,24720,9041,5182,1301,2047,864,0.55,1559,0.8074957410562181,1.1924528301886792,3.6602316602316605,61.65,ABT
6/30/2011,3.27,6.247706422018348,23.93,17.01,5.2,24.13,1.52,20.66,1.3,35.54,1.34,21.54,8.51,16.67,-2.03,-111.53,20.43,15.84,26.47,5.14,8893,26470,9616,5746,1773,2585,1943,1.23,1566,0.8537400752193899,1.201058201058201,3.9288461538461537,62,ABT
9/30/2011,2.89,6.899653979238755,24.61,15.85,5.35,23.09,1.5,19.83,1.29,34.94,1.42,18.45,7.47,14.72,-2.34,-131.96,19.94,15.41,24.69,4.55,7977,24689,9817,5843,595,1433,303,0.19,1568,0.8102397399431126,1.258044164037855,3.727102803738318,59.63,ABT
12/31/2011,2.99,7.364548494983277,24.78,15.62,4.74,23.77,1.54,20.49,1.32,35.75,1.46,18.84,7.77,15.26,-1.17,-196.08,22.02,15.48,24.53,4.73,8097,24526,10377,6539,2082,2731,1619,1.02,1577,0.8886198547215496,1.409731113956466,4.6455696202531644,60.28,ABT
3/31/2012,3.22,7.487577639751552,22.3,16.23,4.82,25.6,1.53,22.05,1.31,36.87,1.44,20.18,8.36,13.15,-0.15,-359.46,24.11,16.79,25.54,5.11,9527,25543,5284,2925,509,1252,1242,0.78,1590,1.0811659192825112,1.485520640788663,5.0020746887966805,62.42,ABT
6/30/2012,3.07,8.293159609120522,19.51,15.66,4.5,26.26,1.53,22.74,1.33,37.29,1.52,19.69,8.01,10.11,0.23,-571.14,25.46,17.12,24.57,4.89,11002,24572,5313,2943,564,1256,1725,1.08,1589,1.3049718093285494,1.6257982120051087,5.657777777777778,61.86,ABT
9/30/2012,4.09,6.645476772616137,16.55,17.15,4.71,27.26,1.67,23.45,1.44,36.15,1.33,25.67,10.54,9.26,2.44,1938.83,27.18,16.29,27.1,6.53,11505,27104,5265,2776,310,1070,1943,1.21,1594,1.6422960725075528,1.5848396501457727,5.770700636942675,63.26,ABT
12/31/2012,3.73,6.986595174262734,11.97,17.01,4.72,31.32,2.36,27.53,2.07,40.42,1.51,22.93,9.36,3.44,2.45,480.21,26.06,13.28,26.81,5.96,15174,26813,3188,1507,-23,564,1053,0.65,1592,2.1771094402673348,1.5320399764844208,5.521186440677966,67.24,ABT
3/31/2013,3.29,8.924012158054712,12.04,14.55,3.73,19.1,1.84,16.39,1.58,20,0.88,20.82,8.96,3.99,7.2,170.94,29.36,10.41,22.68,5.27,8517,22683,5378,2946,615,1036,544,0.34,1586,2.4385382059800667,2.017869416,7.871313672922252,42.69,ABT
6/30/2013,2.51,11.59760956175299,12.15,14.43,2.96,19.83,1.82,17.11,1.57,20.48,0.91,16.22,7.43,4.5,7.43,82.32,29.11,10.92,22.43,4.02,9394,22428,5446,2901,627,1063,476,0.3,1577,2.3958847736625515,2.0173250173250175,9.834459459,42.9,ABT
9/30/2013,1.91,14.55497382198953,11.93,15.38,1.25,19.75,1.74,16.95,1.5,20.35,0.86,12.7,6.17,5.45,8.14,48.21,27.8,11.33,23.79,3.04,8605,23788,4825,2570,473,909,966,0.61,1567,2.330259849119866,1.8075422626788036,22.240000000000002,44.13,ABT
12/31/2013,1.62,19.901234567901234,12.47,16.32,1.38,19.25,2.03,16.55,1.74,17.69,0.7,10.94,5.97,7.91,9.76,31.68,32.24,9.51,25.27,2.58,8098,25267,4008,2047,418,844,590,0.37,1574,2.5854049719326384,1.9754901960784315,23.362318840579714,42.95,ABT
3/31/2014,1.52,21.434210526315788,12.15,15.64,1.32,17.93,1.76,15.16,1.49,18.17,0.77,10.14,5.61,6.94,8.1,28.81,32.58,10.19,23.49,2.41,7047,23489,4755,2481,365,763,375,0.24,1548,2.681481481481481,2.0831202046035804,24.68181818181818,41.66,ABT
6/30/2014,1.52,22.901315789473685,12.03,15.76,1.47,18.26,1.85,15.44,1.57,17.77,0.75,9.96,5.63,7.04,8.53,27.78,34.81,9.85,23.7,2.4,7062,23704,5057,2769,677,1077,466,0.3,1517,2.893599334995844,2.2087563451776653,23.68027210884354,41.48,ABT
9/30/2014,1.27,28.015748031496063,12.29,15.27,1.92,16.46,1.52,13.77,1.27,19.52,0.85,8.25,4.67,8,6.85,23.7,35.58,10.82,22.99,1.97,4877,22993,5079,2760,728,1083,538,0.36,1520,2.8950366151342557,2.330058939096267,18.53125,42.51,ABT
12/31/2014,1.49,25.98657718120805,13.26,14.35,1.7,13.56,1.3,10.91,1.04,19.57,0.9,9.95,5.48,9.83,5.37,31.67,38.72,10.47,21.64,2.28,4460,21639,5356,3019,829,1224,905,0.59,1527,2.9200603318250375,2.698257839721254,22.776470588235295,41.21,ABT
3/31/2015,2.76,14.514492753623191,13.41,14.77,1.5,19.99,2.17,17.36,1.89,21.11,0.96,18.6,9.99,10.65,6.15,62.46,40.06,9.21,21.99,4.2,9849,21988,4897,2816,610,981,2292,1.51,1516,2.987322893363162,2.7122545700744753,26.706666666666667,43.1,ABT
6/30/2015,2.98,14.315436241610737,13.52,15.52,1.55,21.13,2.3,18.4,2,21,0.91,20.14,10.57,10.66,7.45,70,42.66,9.19,23.13,4.52,11177,23126,5170,2952,729,1081,784,0.52,1504,3.155325443786982,2.7487113402061856,27.522580645161288,44.13,ABT
9/30/2015,3,11.71,13.6,14.22,1.47,15.89,1.82,13.26,1.52,20.51,0.97,20.74,10.72,10.56,5.63,74.17,35.13,8.76,21.22,4.56,6139,21219,5150,2908,713,1096,580,0.38,1505,2.583088235294118,2.470464135021097,23.89795918367347,41.73,ABT
12/31/2015,2.92,13.510273972602741,13.53,14.48,1.23,14.16,1.54,11.56,1.26,19.92,0.93,20.18,10.4,10.31,6.13,69.79,39.45,9.19,21.33,4.42,6125,21326,5188,2982,815,1181,767,0.51,1506,2.9157427937915745,2.7244475138121547,32.07317073170732,41.25,ABT
3/31/2016,1.62,22.827160493827158,13.6,14.19,1.16,12.41,1.48,9.62,1.15,18.8,0.9,11.31,5.87,10.1,5.61,39.46,36.98,8.39,20.84,2.45,3957,20842,4885,2745,524,871,316,0.21,1484,2.719117647058823,2.606060606060606,31.879310344827587,39.64,ABT
6/30/2016,1.51,23.15231788,13.76,14.15,1.13,12.99,1.5,10.18,1.17,19.04,0.92,10.82,5.61,10.62,5.73,39.46,34.96,8.67,20.8,2.28,4438,20795,5333,3046,816,1163,615,0.41,1480,2.5406976744186047,2.4706713780918728,30.938053097345136,39.83,ABT
9/30/2016,0.91,41.59340659340659,13.93,14.19,1.22,12.98,1.56,10.37,1.25,18.6,0.89,6.53,3.42,11.34,8.41,21.16,37.85,8.32,20.9,1.37,4507,20896,5302,3017,897,1237,-329,-0.22,1476,2.717157214644652,2.6673713883016212,31.024590163934427,39.5,ABT
12/31/2016,0.93,37.193548387096776,14.08,14.07,1.4,26.78,4.02,24.34,3.66,31.95,1.54,6.73,3.26,9.93,8.5,19.83,34.59,6.66,20.72,1.4,18775,20717,5333,2951,789,1273,798,0.54,1483,2.4566761363636367,2.4584221748400856,24.707142857142863,52.67,ABT
3/31/2017,0.96,41.927083333333336,14.44,18.18,1.8,19.33,2.91,15.33,2.31,39.34,1.25,6.4,2.96,6.01,-9.21,44.78,40.25,6.65,31.55,1.5,8860,31547,6335,3273,-242,924,419,0.24,1735,2.7873961218836567,2.213971397139714,22.36111111111111,70.89,ABT
6/30/2017,0.71,62.436619718309856,14.63,18.3,1.98,19.98,2.94,16.38,2.41,39.36,1.24,4.46,2,4.09,-9,-359.48,44.33,6.8,31.79,1.17,9835,31788,6637,3448,386,1464,283,0.16,1749,3.0300751879699246,2.4224043715846992,22.38888888888889,71.15,ABT
9/30/2017,1.27,38.52755905511811,14.94,18.51,2.36,21.38,2.69,17.89,2.26,40.03,1.24,7.23,3.15,3.28,-8.43,-46.38,48.93,7.94,32.22,2.1,11199,32218,6829,3953,769,1543,603,0.34,1754,3.2751004016064256,2.6434359805510534,20.73305084745763,72.25,ABT
12/31/2017,0.26,202.23076923076923,15.68,17.84,2.54,20.15,2.26,16.55,1.86,45.15,1.45,1.51,0.66,2.78,-14.4,-4.65,52.58,8.91,31.1,0.48,9610,31098,7589,4307,651,1566,-828,-0.47,1749,3.3533163265306123,2.947309417040359,20.700787401574804,76.25,ABT
3/31/2018,0.25,221.88,16.21,18.02,2.83,14.96,1.66,11.14,1.24,39.31,1.24,1.5,0.66,4.35,-13.57,-4.2,55.47,9.01,31.6,0.48,4042,31601,7390,4323,608,1492,418,0.23,1765,3.421961752004935,3.0782463928967814,19.60070671378092,70.91,ABT
6/30/2018,0.5,113.46,16.81,17.54,2.74,14.12,1.58,10.41,1.16,37.64,1.22,2.95,1.29,5.36,-13.02,-7.5,56.73,8.95,30.77,0.93,3264,30774,7767,4485,882,1732,733,0.41,1769,3.3747769185008925,3.234321550741163,20.704379562043794,68.42,ABT
9/30/2018,0.48,142.79166666666669,17.24,17.59,2.78,18.2,1.42,14.42,1.13,40.74,1.32,2.85,1.23,5.92,-12,-6.69,68.54,12.78,30.9,0.89,7550,30898,7656,4490,995,1808,563,0.32,1772,3.975638051044084,3.896532120523025,24.65467625899281,71.64,ABT
12/31/2018,1.33,51.01503759398496,17.29,17.5,2.77,14.63,1.62,10.84,1.2,36.45,1.19,7.64,3.41,7.17,-11.47,-18.92,67.85,9.01,30.72,2.37,4086,30722,7765,4574,1165,1928,654,0.37,1770,3.924233661075766,3.877142857142857,24.494584837545123,67.17,ABT
3/31/2019,1.48,50.90540540540541,17.34,17.65,2.51,14.41,1.58,10.32,1.13,36.48,1.17,8.49,3.82,7.53,-10.55,-22.29,75.34,9.11,31.13,2.62,3261,31129,7535,4375,739,1492,672,0.38,1777,4.344867358708189,4.2685552407932015,30.015936254980083,67.61,ABT
6/30/2019,1.63,48.82822085889571,17.43,18.05,2.31,15.2,1.68,10.84,1.2,36.53,1.15,9.29,4.21,8.16,-9.53,-26.59,79.59,9.06,31.89,2.9,3376,31894,7979,4700,1206,1957,1006,0.56,1781,4.566265060240964,4.409418282548477,34.45454545454545,68.43,ABT
9/30/2019,1.84,43.19565217391305,17.63,18.11,2.15,16.12,1.54,11.73,1.12,36.52,1.14,10.47,4.85,8.59,-8.49,-32.88,79.48,10.49,32.02,3.29,4335,32019,8076,4718,1198,1952,960,0.53,1784,4.508224617129892,4.388735505245721,36.96744186046512,68.54,ABT
12/31/2019,2.06,40.213592233009706,17.91,17.76,2.53,15.67,1.44,11.35,1.05,36.59,1.17,11.67,5.41,9.13,-8.92,-39.34,82.84,10.86,31.3,3.69,4140,31301,8314,4880,1389,2145,1049,0.59,1781,4.625348967,4.664414414414415,32.74308300395257,67.89,ABT
3/31/2020,1.99,37.97989949748744,18.01,17.2,2.51,15.5,1.43,10.93,1.01,36.35,1.2,11.39,5.27,9.3,-8.77,-40.1,75.58,10.81,30.43,3.58,3668,30427,7726,4445,758,1586,564,0.31,1781,4.196557468073292,4.394186046511628,30.11155378486056,66.78,ABT
6/30/2020,1.73,50.820809248554916,17.64,17.39,2.56,17.22,1.57,12.02,1.1,37.98,1.23,9.99,4.57,8.29,-8.07,-36.33,87.92,10.96,30.8,3.11,5037,30798,7328,4065,672,1497,537,0.3,1785,4.984126984126984,5.055779183438758,34.34375,68.78,ABT
9/30/2020,1.89,55.58201058201058,18.06,17.83,2.57,17.39,1.7,12.24,1.19,37.45,1.19,10.9,4.96,8.89,-6.95,-41.37,105.05,10.26,31.6,3.38,4731,31595,8853,4887,1495,2303,1232,0.69,1788,5.816722038,5.8917554683118345,40.87548638132296,69.04,ABT
12/31/2020,2.5,42.416000000000004,19.39,18.63,3.2,20.44,1.72,15.43,1.3,39.55,1.2,14.29,6.49,10.84,-5.53,-61.35,106.04,11.91,33,4.5,7148,33003,10701,6208,2432,3298,2162,1.2,1786,5.468798349664776,5.691894793344069,33.1375,72.55,ABT
3/31/2021,3.19,36.53291536050157,20.89,19.02,4.26,21.82,1.75,16.43,1.32,39,1.15,17.72,8.09,13.3,-3.78,-94.14,116.54,12.46,33.79,5.72,8372,33788,10456,6055,2109,3043,1793,1,1792,5.578745811393011,6.127234490010515,27.35680751173709,72.79,ABT
6/30/2021,3.55,31.87605633802817,22.48,19.19,4.83,22.63,1.79,17.19,1.36,39.24,1.15,19.26,8.87,14.54,-3.14,-131.53,113.16,12.61,34.03,6.38,8944,34029,10223,5276,1392,2266,1189,0.66,1793,5.0338078291814945,5.896821261073475,23.428571428571427,73.27,ABT
9/30/2021,4.03,28.722084367245657,23.64,19.59,5.21,23.49,1.83,18.23,1.42,39.16,1.13,21.39,9.91,16.43,-1.97,-201.05,115.75,12.87,34.64,7.24,9692,34638,10928,6505,2546,3393,2100,1.17,1789,4.896362098138748,5.908626850433895,22.2168906,73.8,ABT
12/31/2021,3.94,35.13451776649747,24.06,20.42,4.83,24.24,1.85,19.08,1.46,39.17,1.09,20.42,9.59,16.18,0.05,-320.21,138.43,13.11,36.02,7.07,10249,36024,11468,6702,2378,3261,1989,1.11,1789,5.753532834580216,6.779138099902057,28.660455486542443,75.2,ABT
3/31/2022,4.31,27.109048723897914,24.92,20.35,4.57,23.43,1.85,17.74,1.4,38.38,1.08,22.02,10.43,17.6,0.23,-639.62,116.84,12.65,35.63,7.73,8158,35629,11895,6908,2912,3735,2447,1.37,1775,4.688603531,5.741523341523341,25.566739606126912,74.01,ABT
6/30/2022,4.79,22.48016701461378,25.6,20.97,4.77,24.96,2.01,19.06,1.54,37.49,1.02,23.93,11.51,19.31,2.38,4987.76,107.68,12.39,36.72,8.55,9290,36716,11257,6324,2376,3198,2018,1.14,1765,4.20625,5.1349546971864575,22.574423480083862,74.2,ABT
9/30/2022,4.43,21.742663656884876,25.39,20.58,4.82,24.85,1.86,19.11,1.43,36.92,1.03,21.88,10.65,17.91,2.75,583.4,96.32,13.37,35.88,7.89,9907,35884,10410,5781,1770,2585,1435,0.81,1764,3.793619535250098,4.680272108843537,19.983402489626553,72.8,ABT
2/28/2009,,,,4.24,,9,3.15,6.53,2.29,4.05,0.49,,,,,,,2.86,8.21,,,,4441,1949,195,676,244,0.13,1952,,,,,NKE
5/31/2009,,,,4.48,,9.73,2.97,7.38,2.25,4.56,0.52,,,,,,,3.28,8.69,,3455,8693,4713,2043,454,582,342,0.18,1963,,,,,NKE
8/31/2009,,,,4.67,,9.61,3.37,7.32,2.57,4.1,0.45,,,,,,,2.85,9.09,,3630,9091,4799,2216,670,751,513,0.26,1966,,,,,NKE
11/30/2009,0.75,18.453333333333333,9.34,4.73,1.28,9.77,3.49,7.59,2.71,4.13,0.45,16.74,11.33,19.46,8.56,18.1,13.84,2.8,9.22,1.47,4010,9224,4405,1960,481,575,375,0.19,1978,1.4817987152034262,2.9260042283298096,10.8125,13.36,NKE
2/28/2010,0.88,16.454545454545453,9.47,4.87,1.34,10.09,3.54,7.94,2.79,4.15,0.44,18.96,12.94,23.65,8.77,20.45,14.48,2.85,9.43,1.73,4039,9429,4733,2218,655,742,497,0.25,1969,1.5290390707497359,2.973305954825462,10.805970149253731,13.58,NKE
5/31/2010,0.97,16.04123711340206,9.64,5.04,1.44,10.96,3.26,8.92,2.65,4.67,0.48,20.34,13.99,25.18,9.1,21.89,15.56,3.36,9.75,1.91,5146,9754,5077,2406,668,802,522,0.26,1976,1.6141078838174274,3.0873015873015874,10.805555555555557,14.42,NKE
8/31/2010,0.99,15.252525252525253,9.85,5.05,1.18,10.53,3.35,8.32,2.65,4.39,0.46,20.52,14.1,25.8,9,22.05,15.1,3.14,9.66,1.95,4688,9660,5175,2434,761,823,559,0.29,1954,1.532994923857868,2.99009901,12.796610169491526,14.05,NKE
11/30/2010,1.04,17.932692307692307,10.1,5.2,1.06,10.92,3.36,8.57,2.64,4.52,0.45,20.98,14.4,26.42,9.29,22.51,18.65,3.25,9.95,2.04,4789,9949,4842,2193,582,695,457,0.24,1950,1.8465346534653464,3.5865384615384612,17.594339622641506,14.46,NKE
2/28/2011,1.06,18.254716981132077,10.32,5.22,0.94,10.79,3.23,8.25,2.47,4.58,0.46,21,14.36,26.57,9.24,22.51,19.35,3.34,9.9,2.06,4465,9902,5079,2327,690,775,523,0.27,1942,1.875,3.7068965517241383,20.585106382978726,14.48,NKE
